repo_name,source_url,framework,model,context_variant,judge_model,self_judged,coverage_score,total_facts,missing_facts,missing_facts_list,coverage_judged,unmatched_verdict_items,unmatched_samples,hallucination_score,total_claims,unsupported_claims,hallucination_judged,elapsed_s,judged_at,error
express-mongoose-es6-rest-api,https://github.com/kunalkapadia/express-mongoose-es6-rest-api,express,qwen2.5-coder:7b,knowledge_graph,gemma2:9b,0,1.0,44,0,[],1,0,[],0.125,16,"['MongoDB', 'bcrypt']",1,13.3,2026-08-27 17:02:26,
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,qwen2.5-coder:7b,raw,gemma2:9b,0,0.2105,57,45,"[""Framework: express ^4.15.2"", ""Dependency: axios"", ""Dependency: bluebird"", ""Dependency: body-parser"", ""Dependency: compression"", ""Dependency: cors"", ""Dependency: cross-env"", ""Dependency: dotenv-safe"", ""Dependency: email-templates"", ""Dependency: express"", ""Dependency: helmet"", ""Dependency: method-override"", ""Dependency: nodemailer"", ""Dependency: passport-http-bearer"", ""Dependency: passport-jwt"", ""Dependency: pm2"", ""Dependency: pug"", ""Dependency: winston"", ""Dependency: apidoc"", ""Dependency: chai"", ""Dependency: chai-as-promised"", ""Dependency: coveralls"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-plugin-import"", ""Dependency: husky"", ""Dependency: mocha"", ""Dependency: nodemon"", ""Dependency: nyc"", ""Dependency: opn-cli"", ""Endpoint: POST /v1/auth/reset-password"", ""Endpoint: POST /v1/auth/login"", ""Endpoint: POST /v1/auth/refresh-token"", ""Endpoint: POST /v1/auth/send-password-reset"", ""Endpoint: POST /v1/auth/register"", ""Endpoint: POST /v1/auth/facebook"", ""Endpoint: POST /v1/auth/google"", ""Endpoint: GET /v1/status"", ""Endpoint: GET /v1/users/:userId"", ""Endpoint: GET /v1/users"", ""Endpoint: GET /v1/users/profile"", ""Endpoint: PUT /v1/users/:userId"", ""Endpoint: DELETE /v1/users/:userId"", ""Endpoint: POST /v1/users"", ""Endpoint: PATCH /v1/users/:userId""]",1,0,[],0.25,8,"['MongoDB', 'JWT']",1,77.1,2026-08-27 17:02:40,
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,0.7018,57,17,"[""Framework: express ^4.15.2"", ""Dependency: method-override"", ""Endpoint: POST /v1/auth/reset-password"", ""Endpoint: POST /v1/auth/login"", ""Endpoint: POST /v1/auth/refresh-token"", ""Endpoint: POST /v1/auth/send-password-reset"", ""Endpoint: POST /v1/auth/register"", ""Endpoint: POST /v1/auth/facebook"", ""Endpoint: POST /v1/auth/google"", ""Endpoint: GET /v1/status"", ""Endpoint: GET /v1/users/:userId"", ""Endpoint: GET /v1/users"", ""Endpoint: GET /v1/users/profile"", ""Endpoint: PUT /v1/users/:userId"", ""Endpoint: DELETE /v1/users/:userId"", ""Endpoint: POST /v1/users"", ""Endpoint: PATCH /v1/users/:userId""]",1,0,[],0.5455,11,"['MongoDB', 'Mongoose', 'jsonwebtoken', 'sinon', 'sinon-chai', 'supertest']",1,58.3,2026-08-27 17:03:57,
express-rest-boilerplate,https://github.com/danielfsousa/express-rest-boilerplate,express,qwen2.5-coder:7b,knowledge_graph,gemma2:9b,0,1.0,57,0,[],1,0,[],0.1818,11,"['MongoDB', 'jsonwebtoken']",1,12.7,2026-08-27 17:04:55,
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,qwen2.5-coder:7b,raw,gemma2:9b,0,0.2222,63,49,"[""Framework: express ^4.18.1"", ""Dependency: babel-eslint"", ""Dependency: body-parser"", ""Dependency: compression"", ""Dependency: cors"", ""Dependency: dotenv-safe"", ""Dependency: ejs"", ""Dependency: expeditious-engine-redis"", ""Dependency: express-expeditious"", ""Dependency: helmet"", ""Dependency: i18n"", ""Dependency: mongoose-paginate-v2"", ""Dependency: morgan"", ""Dependency: nodemailer"", ""Dependency: nodemailer-mailgun-transport"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: request-ip"", ""Dependency: trim-request"", ""Dependency: uuid"", ""Dependency: validator"", ""Dependency: chai"", ""Dependency: chai-http"", ""Dependency: cross-env"", ""Dependency: eslint"", ""Dependency: eslint-config-formidable"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: faker"", ""Dependency: husky"", ""Dependency: istanbul-merge"", ""Dependency: jest"", ""Dependency: lint-staged"", ""Dependency: mocha"", ""Dependency: mongo-seeding"", ""Endpoint: POST /register"", ""Endpoint: POST /verify"", ""Endpoint: POST /reset"", ""Endpoint: POST /forgot"", ""Endpoint: GET /token"", ""Endpoint: POST /login"", ""Endpoint: GET /:id"", ""Endpoint: DELETE /:id"", ""Endpoint: POST /"", ""Endpoint: PATCH /:id"", ""Endpoint: GET /"", ""Endpoint: GET /all"", ""Endpoint: PATCH /"", ""Endpoint: POST /changePassword""]",1,0,[],0.3333,6,"['MongoDB', 'JWT']",1,86.1,2026-08-27 17:05:08,
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,1.0,63,0,[],1,0,[],0.5455,11,"['MongoDB', 'nodemon', 'nyc', 'prettier', 'prettier-eslint', 'remark-cli']",1,16.8,2026-08-27 17:06:34,
node-express-mongodb-jwt-rest-api-skeleton,https://github.com/davellanedam/node-express-mongodb-jwt-rest-api-skeleton,express,qwen2.5-coder:7b,knowledge_graph,gemma2:9b,0,1.0,63,0,[],1,0,[],0.3571,14,"['nodemon', 'nyc', 'prettier', 'prettier-eslint', 'remark-cli']",1,19.4,2026-08-27 17:06:51,
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,qwen2.5-coder:7b,raw,gemma2:9b,0,0.2424,33,25,"[""Framework: express ~4.16.0"", ""Dependency: codacy-coverage"", ""Dependency: cookie-parser"", ""Dependency: debug"", ""Dependency: express-jwt"", ""Dependency: express-validator"", ""Dependency: mocha-lcov-reporter"", ""Dependency: moment"", ""Dependency: morgan"", ""Dependency: chai"", ""Dependency: chai-http"", ""Dependency: eslint"", ""Dependency: mocha"", ""Dependency: nodemon"", ""Dependency: nyc"", ""Endpoint: POST /api/auth/register"", ""Endpoint: POST /api/auth/login"", ""Endpoint: POST /api/auth/verify-otp"", ""Endpoint: POST /api/auth/resend-verify-otp"", ""Endpoint: GET /api/book/:id"", ""Endpoint: GET /api/book"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: DELETE /api/book/:id"", ""Endpoint: GET /""]",1,0,[],0.25,8,"['MongoDB', 'Mongoose']",1,48.0,2026-08-27 17:07:10,
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,0.6364,33,12,"[""Framework: express ~4.16.0"", ""Dependency: jsonwebtoken"", ""Endpoint: POST /api/auth/register"", ""Endpoint: POST /api/auth/login"", ""Endpoint: POST /api/auth/verify-otp"", ""Endpoint: POST /api/auth/resend-verify-otp"", ""Endpoint: GET /api/book/:id"", ""Endpoint: GET /api/book"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: DELETE /api/book/:id"", ""Endpoint: GET /""]",1,0,[],0.2,10,"['MongoDB', 'Mongoose']",1,33.9,2026-08-27 17:07:58,
rest-api-nodejs-mongodb,https://github.com/maitraysuthar/rest-api-nodejs-mongodb,express,qwen2.5-coder:7b,knowledge_graph,gemma2:9b,0,0.6364,33,12,"[""Framework: express ~4.16.0"", ""Dependency: mocha-lcov-reporter"", ""Endpoint: POST /api/auth/register"", ""Endpoint: POST /api/auth/login"", ""Endpoint: POST /api/auth/verify-otp"", ""Endpoint: POST /api/auth/resend-verify-otp"", ""Endpoint: GET /api/book/:id"", ""Endpoint: GET /api/book"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: DELETE /api/book/:id"", ""Endpoint: GET /""]",1,0,[],0.1,10,['mongoose'],1,30.1,2026-08-27 17:08:32,
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,qwen2.5-coder:7b,raw,gemma2:9b,0,0.4324,37,21,"[""Framework: express ^4.16.4"", ""Dependency: @babel/preset-env"", ""Dependency: @babel/register"", ""Dependency: @babel/runtime"", ""Dependency: @babel/core"", ""Dependency: @babel/plugin-proposal-object-rest-spread"", ""Dependency: @babel/plugin-transform-runtime"", ""Dependency: babel-loader"", ""Dependency: mysql2"", ""Dependency: nodemon"", ""Dependency: os"", ""Dependency: sequelize-cli"", ""Dependency: babel-jest"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-plugin-import"", ""Endpoint: GET /allUsers"", ""Endpoint: POST /changePassword"", ""Endpoint: GET /me"", ""Endpoint: POST /login"", ""Endpoint: POST /register""]",1,0,[],0.5455,11,"['Sequelize', 'bcrypt', 'JWT', 'dotenv', 'cluster', 'chalk']",1,41.3,2026-08-27 17:09:02,
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,0.0,37,37,"[""Framework: express ^4.16.4"", ""Language: javascript"", ""Dependency: @babel/core"", ""Dependency: @babel/plugin-proposal-object-rest-spread"", ""Dependency: @babel/plugin-transform-runtime"", ""Dependency: @babel/preset-env"", ""Dependency: @babel/register"", ""Dependency: @babel/runtime"", ""Dependency: axios"", ""Dependency: babel-loader"", ""Dependency: body-parser"", ""Dependency: cluster"", ""Dependency: cors"", ""Dependency: crypto"", ""Dependency: dotenv"", ""Dependency: express"", ""Dependency: express-joi-validator"", ""Dependency: express-validation"", ""Dependency: http"", ""Dependency: jest"", ""Dependency: joi"", ""Dependency: jsonwebtoken"", ""Dependency: mock-express-response"", ""Dependency: mysql2"", ""Dependency: nodemon"", ""Dependency: os"", ""Dependency: sequelize"", ""Dependency: sequelize-cli"", ""Dependency: babel-jest"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-plugin-import"", ""Endpoint: GET /allUsers"", ""Endpoint: POST /changePassword"", ""Endpoint: GET /me"", ""Endpoint: POST /login"", ""Endpoint: POST /register""]",1,0,[],0.25,8,"['Sequelize', 'MySQL2']",1,53.4,2026-08-27 17:09:44,
express-sequelize-api-boilerplate,https://github.com/binitghetiya/express-sequelize-api-boilerplate,express,qwen2.5-coder:7b,knowledge_graph,gemma2:9b,0,0.0,37,37,"[""Framework: express ^4.16.4"", ""Language: javascript"", ""Dependency: @babel/core"", ""Dependency: @babel/plugin-proposal-object-rest-spread"", ""Dependency: @babel/plugin-transform-runtime"", ""Dependency: @babel/preset-env"", ""Dependency: @babel/register"", ""Dependency: @babel/runtime"", ""Dependency: axios"", ""Dependency: babel-loader"", ""Dependency: body-parser"", ""Dependency: cluster"", ""Dependency: cors"", ""Dependency: crypto"", ""Dependency: dotenv"", ""Dependency: express"", ""Dependency: express-joi-validator"", ""Dependency: express-validation"", ""Dependency: http"", ""Dependency: jest"", ""Dependency: joi"", ""Dependency: jsonwebtoken"", ""Dependency: mock-express-response"", ""Dependency: mysql2"", ""Dependency: nodemon"", ""Dependency: os"", ""Dependency: sequelize"", ""Dependency: sequelize-cli"", ""Dependency: babel-jest"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-plugin-import"", ""Endpoint: GET /allUsers"", ""Endpoint: POST /changePassword"", ""Endpoint: GET /me"", ""Endpoint: POST /login"", ""Endpoint: POST /register""]",1,0,[],0.25,8,"['Sequelize', 'MySQL2']",1,58.3,2026-08-27 17:10:37,
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,qwen2.5-coder:7b,raw,gemma2:9b,0,0.2692,52,38,"[""Framework: express ^4.16.4"", ""Dependency: body-parser"", ""Dependency: dotenv"", ""Dependency: jsonwebtoken"", ""Dependency: morgan"", ""Dependency: validator"", ""Dependency: @babel/cli"", ""Dependency: @babel/core"", ""Dependency: @babel/plugin-proposal-class-properties"", ""Dependency: @babel/plugin-proposal-object-rest-spread"", ""Dependency: @babel/preset-env"", ""Dependency: babel-core"", ""Dependency: babel-eslint"", ""Dependency: babel-jest"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-config-standard"", ""Dependency: eslint-friendly-formatter"", ""Dependency: eslint-loader"", ""Dependency: eslint-plugin-import"", ""Dependency: eslint-plugin-jest"", ""Dependency: eslint-plugin-node"", ""Dependency: eslint-plugin-prettier"", ""Dependency: eslint-plugin-promise"", ""Dependency: eslint-plugin-standard"", ""Dependency: jest"", ""Dependency: mock-req-res"", ""Dependency: nodemon"", ""Dependency: rimraf"", ""Dependency: supertest"", ""Endpoint: DELETE /:id"", ""Endpoint: POST /"", ""Endpoint: GET /"", ""Endpoint: PUT /:id"", ""Endpoint: GET /:id"", ""Endpoint: PUT /"", ""Endpoint: POST /signup"", ""Endpoint: POST /signin""]",1,0,[],0.3333,9,"['MongoDB', 'Mongoose', 'JWT']",1,70.5,2026-08-27 17:11:35,
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,0.8077,52,10,"[""Framework: express ^4.16.4"", ""Dependency: jsonwebtoken"", ""Endpoint: DELETE /:id"", ""Endpoint: POST /"", ""Endpoint: GET /"", ""Endpoint: PUT /:id"", ""Endpoint: GET /:id"", ""Endpoint: PUT /"", ""Endpoint: POST /signup"", ""Endpoint: POST /signin""]",1,0,[],0.1,10,['Mongoose'],1,33.0,2026-08-27 17:12:46,
api-design-node-v3,https://github.com/FrontendMasters/api-design-node-v3,express,qwen2.5-coder:7b,knowledge_graph,gemma2:9b,0,0.3269,52,35,"[""Framework: express ^4.16.4"", ""Dependency: jsonwebtoken"", ""Dependency: @babel/cli"", ""Dependency: @babel/core"", ""Dependency: @babel/plugin-proposal-class-properties"", ""Dependency: @babel/plugin-proposal-object-rest-spread"", ""Dependency: @babel/preset-env"", ""Dependency: babel-core"", ""Dependency: babel-eslint"", ""Dependency: babel-jest"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-config-standard"", ""Dependency: eslint-friendly-formatter"", ""Dependency: eslint-loader"", ""Dependency: eslint-plugin-import"", ""Dependency: eslint-plugin-jest"", ""Dependency: eslint-plugin-node"", ""Dependency: eslint-plugin-prettier"", ""Dependency: eslint-plugin-promise"", ""Dependency: eslint-plugin-standard"", ""Dependency: jest"", ""Dependency: mock-req-res"", ""Dependency: nodemon"", ""Dependency: prettier"", ""Dependency: rimraf"", ""Dependency: supertest"", ""Endpoint: DELETE /:id"", ""Endpoint: POST /"", ""Endpoint: GET /"", ""Endpoint: PUT /:id"", ""Endpoint: GET /:id"", ""Endpoint: PUT /"", ""Endpoint: POST /signup"", ""Endpoint: POST /signin""]",1,0,[],0.5,10,"['mongoose', 'bcrypt', 'jsonwebtoken', 'item management', 'list management']",1,76.0,2026-08-27 17:13:19,
nestjs-realworld-example-app,https://github.com/lujakob/nestjs-realworld-example-app,nestjs,qwen2.5-coder:7b,raw,gemma2:9b,0,0.0976,82,74,"[""Framework: nestjs ^7.0.5"", ""Dependency: @nestjs/microservices"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/swagger"", ""Dependency: @nestjs/testing"", ""Dependency: @nestjs/websockets"", ""Dependency: argon2"", ""Dependency: crypto"", ""Dependency: crypto-js"", ""Dependency: mysql"", ""Dependency: passport-jwt"", ""Dependency: reflect-metadata"", ""Dependency: rxjs"", ""Dependency: slug"", ""Dependency: swagger-ui-express"", ""Dependency: typescript"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: atob"", ""Dependency: deep-extend"", ""Dependency: extend"", ""Dependency: jest"", ""Dependency: nodemon"", ""Dependency: supertest"", ""Dependency: ts-jest"", ""Dependency: ts-node"", ""Endpoint: GET /"", ""Endpoint: GET /articles"", ""Endpoint: GET /articles/feed"", ""Endpoint: GET /articles/:slug"", ""Endpoint: GET /articles/:slug/comments"", ""Endpoint: POST /articles"", ""Endpoint: PUT /articles/:slug"", ""Endpoint: DELETE /articles/:slug"", ""Endpoint: POST /articles/:slug/comments"", ""Endpoint: DELETE /articles/:slug/comments/:id"", ""Endpoint: POST /articles/:slug/favorite"", ""Endpoint: DELETE /articles/:slug/favorite"", ""Endpoint: GET /profiles/:username"", ""Endpoint: POST /profiles/:username/follow"", ""Endpoint: DELETE /profiles/:username/follow"", ""Endpoint: GET /tags"", ""Endpoint: GET /user"", ""Endpoint: PUT /user"", ""Endpoint: POST /users"", ""Endpoint: DELETE /users/:slug"", ""Endpoint: POST /users/login"", ""Class/Service: AppController"", ""Class/Service: ApplicationModule"", ""Class/Service: ArticleController"", ""Class/Service: ArticleEntity"", ""Class/Service: ArticleModule"", ""Class/Service: ArticleService"", ""Class/Service: Comment"", ""Class/Service: CreateArticleDto"", ""Class/Service: CreateCommentDto"", ""Class/Service: FollowsEntity"", ""Class/Service: ProfileController"", ""Class/Service: ProfileModule"", ""Class/Service: ProfileService"", ""Class/Service: BaseController"", ""Class/Service: ValidationPipe"", ""Class/Service: TagController"", ""Class/Service: TagEntity"", ""Class/Service: TagModule"", ""Class/Service: TagService"", ""Class/Service: AuthMiddleware"", ""Class/Service: CreateUserDto"", ""Class/Service: LoginUserDto"", ""Class/Service: UpdateUserDto"", ""Class/Service: UserController"", ""Class/Service: UserEntity"", ""Class/Service: UserModule"", ""Class/Service: UserService""]",1,0,[],0.125,8,['TypeORM'],1,125.6,2026-08-27 17:14:35,
nestjs-realworld-example-app,https://github.com/lujakob/nestjs-realworld-example-app,nestjs,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,0.3902,82,50,"[""Dependency: @nestjs/testing"", ""Dependency: @nestjs/websockets"", ""Endpoint: GET /"", ""Endpoint: GET /articles"", ""Endpoint: GET /articles/feed"", ""Endpoint: GET /articles/:slug"", ""Endpoint: GET /articles/:slug/comments"", ""Endpoint: POST /articles"", ""Endpoint: PUT /articles/:slug"", ""Endpoint: DELETE /articles/:slug"", ""Endpoint: POST /articles/:slug/comments"", ""Endpoint: DELETE /articles/:slug/comments/:id"", ""Endpoint: POST /articles/:slug/favorite"", ""Endpoint: DELETE /articles/:slug/favorite"", ""Endpoint: GET /profiles/:username"", ""Endpoint: POST /profiles/:username/follow"", ""Endpoint: DELETE /profiles/:username/follow"", ""Endpoint: GET /tags"", ""Endpoint: GET /user"", ""Endpoint: PUT /user"", ""Endpoint: POST /users"", ""Endpoint: DELETE /users/:slug"", ""Endpoint: POST /users/login"", ""Class/Service: AppController"", ""Class/Service: ApplicationModule"", ""Class/Service: ArticleController"", ""Class/Service: ArticleEntity"", ""Class/Service: ArticleModule"", ""Class/Service: ArticleService"", ""Class/Service: Comment"", ""Class/Service: CreateArticleDto"", ""Class/Service: CreateCommentDto"", ""Class/Service: FollowsEntity"", ""Class/Service: ProfileController"", ""Class/Service: ProfileModule"", ""Class/Service: ProfileService"", ""Class/Service: BaseController"", ""Class/Service: ValidationPipe"", ""Class/Service: TagController"", ""Class/Service: TagEntity"", ""Class/Service: TagModule"", ""Class/Service: TagService"", ""Class/Service: AuthMiddleware"", ""Class/Service: CreateUserDto"", ""Class/Service: LoginUserDto"", ""Class/Service: UpdateUserDto"", ""Class/Service: UserController"", ""Class/Service: UserEntity"", ""Class/Service: UserModule"", ""Class/Service: UserService""]",1,0,[],0.25,8,"['TypeORM', 'Passport-JWT']",1,98.4,2026-08-27 17:16:40,
