repo_name,source_url,framework,model,context_variant,judge_model,self_judged,coverage_score,total_facts,missing_facts,missing_facts_list,coverage_judged,unmatched_verdict_items,unmatched_samples,hallucination_score,total_claims,unsupported_claims,hallucination_judged,elapsed_s,judged_at,error
nestjs-recipe,https://github.com/arielweinberger/nestjs-recipe,nestjs,gemma2:9b,dependency_graph,mistral:7b-instruct,0,0.0909,66,60,"[""Dependency: @nestjs/jwt"", ""Dependency: @nestjs/passport"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/typeorm"", ""Dependency: @types/passport-jwt"", ""Dependency: bcrypt"", ""Dependency: class-transformer"", ""Dependency: class-validator"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: pg"", ""Dependency: reflect-metadata"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: typeorm"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/express"", ""Dependency: @types/hapi__joi"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: jest"", ""Dependency: prettier"", ""Dependency: supertest"", ""Dependency: ts-jest"", ""Dependency: ts-loader"", ""Dependency: ts-node"", ""Dependency: tsconfig-paths"", ""Dependency: typescript"", ""Endpoint: POST /auth/signup"", ""Endpoint: POST /auth/signin"", ""Endpoint: GET /tasks"", ""Endpoint: GET /tasks/:id"", ""Endpoint: POST /tasks"", ""Endpoint: DELETE /tasks/:id"", ""Endpoint: PATCH /tasks/:id/status"", ""Class/Service: AppModule"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: AuthCredentialsDto"", ""Class/Service: JwtStrategy"", ""Class/Service: User"", ""Class/Service: UsersRepository"", ""Class/Service: CreateTaskDto"", ""Class/Service: GetTasksFilterDto"", ""Class/Service: UpdateTaskStatusDto"", ""Class/Service: Task"", ""Class/Service: TasksController"", ""Class/Service: TasksModule"", ""Class/Service: TasksRepository"", ""Class/Service: TasksService"", ""Class/Service: TransformInterceptor""]",1,0,[],0.1667,6,['Express'],1,86.1,2026-08-27 20:08:34,
nestjs-recipe,https://github.com/arielweinberger/nestjs-recipe,nestjs,gemma2:9b,knowledge_graph,mistral:7b-instruct,0,0.2424,66,50,"[""Dependency: @nestjs/jwt"", ""Dependency: @nestjs/passport"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/typeorm"", ""Dependency: @types/passport-jwt"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: bcrypt"", ""Dependency: class-transformer"", ""Dependency: class-validator"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: jest"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: pg"", ""Dependency: prettier"", ""Dependency: reflect-metadata"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: supertest"", ""Dependency: ts-jest"", ""Dependency: ts-loader"", ""Dependency: ts-node"", ""Dependency: tsconfig-paths"", ""Dependency: typeorm"", ""Language: typescript"", ""Endpoint: POST /auth/signup"", ""Endpoint: POST /auth/signin"", ""Endpoint: GET /tasks/:id"", ""Endpoint: PATCH /tasks/:id/status"", ""Class/Service: AppModule"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: AuthCredentialsDto"", ""Class/Service: JwtStrategy"", ""Class/Service: User"", ""Class/Service: UsersRepository"", ""Class/Service: CreateTaskDto"", ""Class/Service: GetTasksFilterDto"", ""Class/Service: UpdateTaskStatusDto"", ""Class/Service: Task"", ""Class/Service: TasksController"", ""Class/Service: TasksModule"", ""Class/Service: TasksRepository"", ""Class/Service: TasksService"", ""Class/Service: TransformInterceptor""]",1,0,[],0.0,10,[],1,50.8,2026-08-27 20:10:00,
nestjs-starter-rest-api,https://github.com/monstar-lab-oss/nestjs-starter-rest-api,nestjs,gemma2:9b,raw,mistral:7b-instruct,0,0.0526,95,90,"[""Framework: nestjs ^11.1.19"", ""Dependency: @nestjs/common"", ""Dependency: @nestjs/config"", ""Dependency: @nestjs/core"", ""Dependency: @nestjs/jwt"", ""Dependency: @nestjs/passport"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/swagger"", ""Dependency: @nestjs/typeorm"", ""Dependency: @types/uuid"", ""Dependency: class-transformer"", ""Dependency: class-validator"", ""Dependency: dotenv"", ""Dependency: joi"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: passport-local"", ""Dependency: pg"", ""Dependency: reflect-metadata"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: swagger-ui-express"", ""Dependency: uuid"", ""Dependency: winston"", ""Dependency: @commitlint/cli"", ""Dependency: @commitlint/config-conventional"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/bcrypt"", ""Dependency: @types/express"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/passport-jwt"", ""Dependency: @types/passport-local"", ""Dependency: @types/pg"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Endpoint: GET /"", ""Endpoint: POST /articles"", ""Endpoint: GET /articles"", ""Endpoint: GET /articles/:id"", ""Endpoint: PATCH /articles/:id"", ""Endpoint: DELETE /articles/:id"", ""Endpoint: POST /auth/refresh-token"", ""Endpoint: GET /users/me"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Endpoint: PATCH /users/:id"", ""Class/Service: CreateUsers1658910111727"", ""Class/Service: CreateArticles1658910213536"", ""Class/Service: AppController"", ""Class/Service: AppModule"", ""Class/Service: AppService"", ""Class/Service: ArticleModule"", ""Class/Service: ArticleController"", ""Class/Service: CreateArticleInput"", ""Class/Service: UpdateArticleInput"", ""Class/Service: ArticleOutput"", ""Class/Service: AuthorOutput"", ""Class/Service: Article"", ""Class/Service: ArticleRepository"", ""Class/Service: ArticleAclService"", ""Class/Service: ArticleService"", ""Class/Service: AuthModule"", ""Class/Service: AuthController"", ""Class/Service: LoginInput"", ""Class/Service: RefreshTokenInput"", ""Class/Service: RegisterInput"", ""Class/Service: RegisterOutput"", ""Class/Service: AuthTokenOutput"", ""Class/Service: UserAccessTokenClaims"", ""Class/Service: UserRefreshTokenClaims"", ""Class/Service: JwtAuthGuard"", ""Class/Service: JwtRefreshGuard"", ""Class/Service: LocalAuthGuard"", ""Class/Service: RolesGuard"", ""Class/Service: AuthService"", ""Class/Service: JwtAuthStrategy"", ""Class/Service: JwtRefreshStrategy"", ""Class/Service: LocalStrategy"", ""Class/Service: BaseAclService"", ""Class/Service: BaseApiResponse"", ""Class/Service: ExtendedBaseApiResponse"", ""Class/Service: BaseApiErrorObject"", ""Class/Service: BaseApiErrorResponse"", ""Class/Service: PaginationParamsDto"", ""Class/Service: BaseApiException"", ""Class/Service: AllExceptionsFilter""]",1,1,"[""2. Language: typescript (implicitly mentioned)""]",0.25,4,['express'],1,185.2,2026-08-27 20:10:51,
nestjs-starter-rest-api,https://github.com/monstar-lab-oss/nestjs-starter-rest-api,nestjs,gemma2:9b,dependency_graph,mistral:7b-instruct,0,0.4421,95,53,"[""Endpoint: GET /"", ""Endpoint: POST /articles"", ""Endpoint: GET /articles"", ""Endpoint: GET /articles/:id"", ""Endpoint: PATCH /articles/:id"", ""Endpoint: DELETE /articles/:id"", ""Endpoint: POST /auth/login"", ""Endpoint: POST /auth/register"", ""Endpoint: POST /auth/refresh-token"", ""Endpoint: GET /users/me"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Endpoint: PATCH /users/:id"", ""Class/Service: CreateUsers1658910111727"", ""Class/Service: CreateArticles1658910213536"", ""Class/Service: AppController"", ""Class/Service: AppModule"", ""Class/Service: AppService"", ""Class/Service: ArticleModule"", ""Class/Service: ArticleController"", ""Class/Service: CreateArticleInput"", ""Class/Service: UpdateArticleInput"", ""Class/Service: ArticleOutput"", ""Class/Service: AuthorOutput"", ""Class/Service: Article"", ""Class/Service: ArticleRepository"", ""Class/Service: ArticleAclService"", ""Class/Service: ArticleService"", ""Class/Service: AuthModule"", ""Class/Service: AuthController"", ""Class/Service: LoginInput"", ""Class/Service: RefreshTokenInput"", ""Class/Service: RegisterInput"", ""Class/Service: RegisterOutput"", ""Class/Service: AuthTokenOutput"", ""Class/Service: UserAccessTokenClaims"", ""Class/Service: UserRefreshTokenClaims"", ""Class/Service: JwtAuthGuard"", ""Class/Service: JwtRefreshGuard"", ""Class/Service: LocalAuthGuard"", ""Class/Service: RolesGuard"", ""Class/Service: AuthService"", ""Class/Service: JwtAuthStrategy"", ""Class/Service: JwtRefreshStrategy"", ""Class/Service: LocalStrategy"", ""Class/Service: BaseAclService"", ""Class/Service: BaseApiResponse"", ""Class/Service: ExtendedBaseApiResponse"", ""Class/Service: BaseApiErrorObject"", ""Class/Service: BaseApiErrorResponse"", ""Class/Service: PaginationParamsDto"", ""Class/Service: BaseApiException"", ""Class/Service: AllExceptionsFilter""]",1,0,[],0.1429,7,['Express'],1,82.7,2026-08-27 20:13:56,
nestjs-starter-rest-api,https://github.com/monstar-lab-oss/nestjs-starter-rest-api,nestjs,gemma2:9b,knowledge_graph,mistral:7b-instruct,0,0.4421,95,53,"[""Endpoint: GET /"", ""Endpoint: POST /articles"", ""Endpoint: GET /articles"", ""Endpoint: GET /articles/:id"", ""Endpoint: PATCH /articles/:id"", ""Endpoint: DELETE /articles/:id"", ""Endpoint: POST /auth/login"", ""Endpoint: POST /auth/register"", ""Endpoint: POST /auth/refresh-token"", ""Endpoint: GET /users/me"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Endpoint: PATCH /users/:id"", ""Class/Service: CreateUsers1658910111727"", ""Class/Service: CreateArticles1658910213536"", ""Class/Service: AppController"", ""Class/Service: AppModule"", ""Class/Service: AppService"", ""Class/Service: ArticleModule"", ""Class/Service: ArticleController"", ""Class/Service: CreateArticleInput"", ""Class/Service: UpdateArticleInput"", ""Class/Service: ArticleOutput"", ""Class/Service: AuthorOutput"", ""Class/Service: Article"", ""Class/Service: ArticleRepository"", ""Class/Service: ArticleAclService"", ""Class/Service: ArticleService"", ""Class/Service: AuthModule"", ""Class/Service: AuthController"", ""Class/Service: LoginInput"", ""Class/Service: RefreshTokenInput"", ""Class/Service: RegisterInput"", ""Class/Service: RegisterOutput"", ""Class/Service: AuthTokenOutput"", ""Class/Service: UserAccessTokenClaims"", ""Class/Service: UserRefreshTokenClaims"", ""Class/Service: JwtAuthGuard"", ""Class/Service: JwtRefreshGuard"", ""Class/Service: LocalAuthGuard"", ""Class/Service: RolesGuard"", ""Class/Service: AuthService"", ""Class/Service: JwtAuthStrategy"", ""Class/Service: JwtRefreshStrategy"", ""Class/Service: LocalStrategy"", ""Class/Service: BaseAclService"", ""Class/Service: BaseApiResponse"", ""Class/Service: ExtendedBaseApiResponse"", ""Class/Service: BaseApiErrorObject"", ""Class/Service: BaseApiErrorResponse"", ""Class/Service: PaginationParamsDto"", ""Class/Service: BaseApiException"", ""Class/Service: AllExceptionsFilter""]",1,0,[],0.2,5,['utilizes TypeORM for database interactions and JWT for authentication.'],1,85.7,2026-08-27 20:15:18,
clean-architecture-nestJS,https://github.com/royib/clean-architecture-nestJS,nestjs,gemma2:9b,raw,mistral:7b-instruct,0,0.0864,81,74,"[""Framework: nestjs ^8.0.0"", ""Language: typescript"", ""Dependency: @nestjs/common"", ""Dependency: @nestjs/core"", ""Dependency: @nestjs/mapped-types"", ""Dependency: @nestjs/platform-express"", ""Dependency: reflect-metadata"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/express"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: jest"", ""Dependency: prettier"", ""Dependency: source-map-support"", ""Dependency: supertest"", ""Dependency: ts-jest"", ""Dependency: ts-loader"", ""Dependency: ts-node"", ""Dependency: tsconfig-paths"", ""Dependency: typescript"", ""Endpoint: GET /"", ""Endpoint: GET /api/author"", ""Endpoint: GET /api/author/:id"", ""Endpoint: POST /api/author"", ""Endpoint: PUT /api/author/:id"", ""Endpoint: GET /api/book"", ""Endpoint: GET /api/book/:id"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: GET /api/genre"", ""Endpoint: GET /api/genre/:id"", ""Endpoint: POST /api/genre"", ""Endpoint: PUT /api/genre/:id"", ""Class/Service: AppModule"", ""Class/Service: AppController"", ""Class/Service: AuthorController"", ""Class/Service: BookController"", ""Class/Service: GenreController"", ""Class/Service: CreateAuthorDto"", ""Class/Service: UpdateAuthorDto"", ""Class/Service: CreateBookDto"", ""Class/Service: UpdateBookDto"", ""Class/Service: CreateBookResponseDto"", ""Class/Service: CreateGenreDto"", ""Class/Service: UpdateGenreDto"", ""Class/Service: Author"", ""Class/Service: Book"", ""Class/Service: Genre"", ""Class/Service: SalesforceServicesModule"", ""Class/Service: SalesforceService"", ""Class/Service: AuthorUseCasesModule"", ""Class/Service: AuthorUseCases"", ""Class/Service: BookFactoryService"", ""Class/Service: BookUseCasesModule"", ""Class/Service: BookUseCases"", ""Class/Service: GenreFactoryService"", ""Class/Service: GenreUseCasesModule"", ""Class/Service: GenreUseCases"", ""Class/Service: MongoDataServicesModule"", ""Class/Service: MongoDataServices"", ""Class/Service: MongoGenericRepository"", ""Class/Service: CrmServicesModule"", ""Class/Service: DataServicesModule"", ""Class/Service: AuthorFactoryService""]",1,0,[],0.25,4,['salesforce'],1,158.2,2026-08-27 20:16:44,
clean-architecture-nestJS,https://github.com/royib/clean-architecture-nestJS,nestjs,gemma2:9b,dependency_graph,mistral:7b-instruct,0,0.4568,81,44,"[""Endpoint: GET /"", ""Endpoint: GET /api/author"", ""Endpoint: GET /api/author/:id"", ""Endpoint: POST /api/author"", ""Endpoint: PUT /api/author/:id"", ""Endpoint: GET /api/book"", ""Endpoint: GET /api/book/:id"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: GET /api/genre"", ""Endpoint: GET /api/genre/:id"", ""Endpoint: POST /api/genre"", ""Endpoint: PUT /api/genre/:id"", ""Class/Service: AppModule"", ""Class/Service: AppController"", ""Class/Service: AuthorController"", ""Class/Service: BookController"", ""Class/Service: GenreController"", ""Class/Service: CreateAuthorDto"", ""Class/Service: UpdateAuthorDto"", ""Class/Service: CreateBookDto"", ""Class/Service: UpdateBookDto"", ""Class/Service: CreateBookResponseDto"", ""Class/Service: CreateGenreDto"", ""Class/Service: UpdateGenreDto"", ""Class/Service: Author"", ""Class/Service: Book"", ""Class/Service: Genre"", ""Class/Service: SalesforceServicesModule"", ""Class/Service: SalesforceService"", ""Class/Service: MongoDataServicesModule"", ""Class/Service: MongoDataServices"", ""Class/Service: MongoGenericRepository"", ""Class/Service: CrmServicesModule"", ""Class/Service: DataServicesModule"", ""Class/Service: AuthorFactoryService"", ""Class/Service: AuthorUseCasesModule"", ""Class/Service: AuthorUseCases"", ""Class/Service: BookFactoryService"", ""Class/Service: BookUseCasesModule"", ""Class/Service: BookUseCases"", ""Class/Service: GenreFactoryService"", ""Class/Service: GenreUseCasesModule"", ""Class/Service: GenreUseCases""]",1,0,[],0.2,5,['MongoDB'],1,68.3,2026-08-27 20:19:22,
clean-architecture-nestJS,https://github.com/royib/clean-architecture-nestJS,nestjs,gemma2:9b,knowledge_graph,mistral:7b-instruct,0,0.4938,81,41,"[""Endpoint: GET /"", ""Endpoint: GET /api/author"", ""Endpoint: GET /api/author/:id"", ""Endpoint: POST /api/author"", ""Endpoint: PUT /api/author/:id"", ""Endpoint: GET /api/book"", ""Endpoint: GET /api/book/:id"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: GET /api/genre"", ""Endpoint: GET /api/genre/:id"", ""Endpoint: POST /api/genre"", ""Endpoint: PUT /api/genre/:id"", ""Class/Service: AppModule"", ""Class/Service: AppController"", ""Class/Service: AuthorController"", ""Class/Service: BookController"", ""Class/Service: GenreController"", ""Class/Service: CreateAuthorDto"", ""Class/Service: UpdateAuthorDto"", ""Class/Service: CreateBookDto"", ""Class/Service: UpdateBookDto"", ""Class/Service: CreateBookResponseDto"", ""Class/Service: CreateGenreDto"", ""Class/Service: UpdateGenreDto"", ""Class/Service: Author"", ""Class/Service: Book"", ""Class/Service: Genre"", ""Class/Service: SalesforceServicesModule"", ""Class/Service: SalesforceService"", ""Class/Service: CrmServicesModule"", ""Class/Service: DataServicesModule"", ""Class/Service: AuthorFactoryService"", ""Class/Service: AuthorUseCasesModule"", ""Class/Service: AuthorUseCases"", ""Class/Service: BookFactoryService"", ""Class/Service: BookUseCasesModule"", ""Class/Service: BookUseCases"", ""Class/Service: GenreFactoryService"", ""Class/Service: GenreUseCasesModule"", ""Class/Service: GenreUseCases""]",1,0,[],0.25,4,['It also utilizes a MongoDB database for data persistence.'],1,64.1,2026-08-27 20:20:31,
node-express-sequelize-postgresql,https://github.com/bezkoder/node-express-sequelize-postgresql,express,qwen2.5-coder:7b,raw,mistral:7b-instruct,0,0.1333,15,13,"[""Framework: express ^4.18.2"", ""Language: javascript"", ""Dependency: pg-hstore"", ""Dependency: pg"", ""Dependency: sequelize"", ""Endpoint: GET /api/tutorials"", ""Endpoint: POST /api/tutorials"", ""Endpoint: GET /api/tutorials/published"", ""Endpoint: GET /api/tutorials/:id"", ""Endpoint: PUT /api/tutorials/:id"", ""Endpoint: DELETE /api/tutorials/:id"", ""Endpoint: DELETE /api/tutorials"", ""Endpoint: GET /""]",1,0,[],0.25,4,['Sequelize.js as the ORM for interacting with a PostgreSQL database.'],1,26.3,2026-08-27 20:21:35,
node-express-sequelize-postgresql,https://github.com/bezkoder/node-express-sequelize-postgresql,express,qwen2.5-coder:7b,dependency_graph,mistral:7b-instruct,0,0.2667,15,11,"[""Framework: express ^4.18.2"", ""Dependency: pg"", ""Dependency: pg-hstore"", ""Endpoint: GET /api/tutorials"", ""Endpoint: POST /api/tutorials"", ""Endpoint: GET /api/tutorials/published"", ""Endpoint: GET /api/tutorials/:id"", ""Endpoint: PUT /api/tutorials/:id"", ""Endpoint: DELETE /api/tutorials/:id"", ""Endpoint: DELETE /api/tutorials"", ""Endpoint: GET /""]",1,0,[],0.25,4,['Sequelize as the ORM for interacting with a PostgreSQL database'],1,23.6,2026-08-27 20:22:01,
node-express-sequelize-postgresql,https://github.com/bezkoder/node-express-sequelize-postgresql,express,qwen2.5-coder:7b,knowledge_graph,mistral:7b-instruct,0,0.8,15,3,"[""Framework: express ^4.18.2"", ""Endpoint: GET /api/tutorials/published"", ""Endpoint: DELETE /api/tutorials""]",1,0,[],0.25,4,['Sequelize'],1,7.7,2026-08-27 20:22:25,
